Credit_Limit;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Revolving_Bal;Total_Trans_Amt;Total_Trans_Ct;Avg_Utilization_Ratio
3541;43;F;3;Unknown;Married;Less than $40K;Blue;27;1042;14511;123;0.294
7139;43;M;4;High School;Married;$40K - $60K;Blue;32;1512;14802;112;0.212
3669;47;F;3;Unknown;Married;Less than $40K;Blue;42;2517;13931;112;0.686
5859;57;M;3;Unknown;Single;$60K - $80K;Blue;51;0;8004;82;0
15594;53;M;2;Unknown;Divorced;$80K - $120K;Blue;48;1590;13016;118;0.102
34516;48;M;3;Graduate;Married;$120K +;Gold;36;1823;15552;108;0.053
6704;50;F;2;High School;Single;Less than $40K;Blue;41;0;12576;103;0
32417;53;M;3;Uneducated;Married;$60K - $80K;Silver;38;871;14381;121;0.027
2754;48;M;1;Graduate;Single;$80K - $120K;Blue;36;2152;13991;125;0.781
27945;41;M;3;Unknown;Married;$60K - $80K;Silver;29;0;8345;70;0
34516;51;M;2;Uneducated;Single;$120K +;Blue;35;1068;16428;123;0.031
7098;51;F;2;Unknown;Married;Less than $40K;Blue;37;1829;13139;102;0.258
12338;39;F;2;College;Single;Less than $40K;Silver;20;1277;15869;109;0.104
16703;51;M;2;High School;Single;$60K - $80K;Blue;42;1140;15472;122;0.068
16667;43;M;2;Uneducated;Married;$80K - $120K;Blue;24;1463;15301;115;0.088
18512;54;M;1;Post-Graduate;Unknown;$80K - $120K;Blue;36;1664;8019;57;0.09
14131;47;M;3;Uneducated;Single;$60K - $80K;Blue;35;1333;12779;103;0.094
3276;51;F;3;Graduate;Single;Less than $40K;Blue;36;1474;14212;116;0.45
34516;38;M;4;Post-Graduate;Single;$80K - $120K;Silver;36;1435;15584;114;0.042
3629;38;F;2;Uneducated;Married;Less than $40K;Blue;28;1891;15982;113;0.521
13067;44;F;4;Unknown;Single;Less than $40K;Silver;36;1943;15172;118;0.149
3845;32;M;3;High School;Single;$40K - $60K;Blue;36;1871;14593;110;0.487
12094;41;M;5;Uneducated;Single;$80K - $120K;Blue;32;0;8607;90;0
34516;50;M;3;Graduate;Married;$120K +;Blue;35;1638;14474;121;0.047
13312;60;F;1;Graduate;Married;Unknown;Blue;52;1974;14336;106;0.148
3466;38;F;1;Doctorate;Single;Less than $40K;Blue;36;2517;13140;94;0.726
15223;59;M;0;High School;Single;$40K - $60K;Silver;52;1729;14230;111;0.114
34516;53;M;1;High School;Married;$120K +;Gold;44;831;13247;107;0.024
5989;40;F;2;College;Single;Less than $40K;Blue;36;0;5843;60;0
5287;45;M;5;High School;Divorced;$120K +;Blue;36;0;8392;69;0
9060;53;M;1;High School;Unknown;$40K - $60K;Blue;43;0;14305;102;0
4731;56;M;2;High School;Unknown;$80K - $120K;Blue;36;831;14952;118;0.176
9502;60;F;0;Graduate;Single;$40K - $60K;Blue;47;1881;14418;100;0.198
29738;42;M;3;Graduate;Married;$80K - $120K;Blue;36;2370;14270;97;0.08
3918;48;F;1;Unknown;Single;Less than $40K;Blue;36;813;15867;103;0.208
3944;58;F;1;Unknown;Married;Less than $40K;Blue;40;1006;15315;124;0.255
6577;55;M;2;Uneducated;Married;$120K +;Blue;48;1800;14229;120;0.274
34516;51;M;1;Graduate;Married;$120K +;Gold;37;2417;13021;117;0.07
34516;46;M;2;Post-Graduate;Married;$80K - $120K;Blue;26;714;14279;97;0.021
8670;45;M;4;Graduate;Unknown;$60K - $80K;Blue;33;1930;13767;96;0.223
32554;40;M;3;Graduate;Single;$80K - $120K;Blue;20;0;8528;87;0
8331;56;F;1;High School;Unknown;$40K - $60K;Blue;36;0;14324;103;0
32056;34;F;4;High School;Single;Unknown;Silver;26;1668;12595;106;0.052
15524;48;M;3;Uneducated;Married;$60K - $80K;Blue;36;1148;13819;106;0.074
4010;45;F;3;Graduate;Married;Less than $40K;Blue;40;2517;14354;101;0.628
3275;42;M;5;High School;Married;$60K - $80K;Blue;36;1525;14830;112;0.466
18349;49;M;1;Unknown;Single;$60K - $80K;Blue;37;1209;16422;110;0.066
3388;35;M;2;Post-Graduate;Single;$60K - $80K;Blue;24;1659;13557;100;0.49
4015;32;M;0;Post-Graduate;Single;$40K - $60K;Blue;14;0;8363;65;0
9719;34;M;2;High School;Single;$60K - $80K;Blue;36;2517;9183;51;0.259
4178;33;M;2;Post-Graduate;Single;$80K - $120K;Blue;24;2463;16216;107;0.59
3735;40;M;2;College;Married;$40K - $60K;Gold;31;1474;15039;130;0.395
29856;43;M;4;Uneducated;Married;$60K - $80K;Silver;30;1576;14887;119;0.053
11522;29;M;1;Uneducated;Single;$40K - $60K;Blue;22;1203;13720;119;0.104
3161;42;M;3;Graduate;Married;$40K - $60K;Blue;37;1788;13692;117;0.566
14774;48;M;2;Graduate;Married;$80K - $120K;Blue;28;2517;8293;63;0.17
34516;39;M;4;Unknown;Married;$60K - $80K;Gold;36;2517;8248;66;0.073
5118;51;F;2;Graduate;Married;Less than $40K;Blue;47;980;14593;109;0.191
14682;41;M;2;College;Married;$80K - $120K;Blue;33;2517;8193;72;0.171
3108;42;M;4;Uneducated;Married;$40K - $60K;Blue;33;2280;14763;99;0.734
3223;32;M;3;Graduate;Married;$60K - $80K;Blue;36;1413;13648;103;0.438
28612;43;M;1;Graduate;Married;$120K +;Blue;34;2517;14727;105;0.088
6224;50;M;1;Graduate;Married;$60K - $80K;Silver;37;777;13503;112;0.125
24134;44;M;4;Doctorate;Married;$80K - $120K;Blue;27;1290;13311;110;0.053
27929;36;M;4;High School;Single;$120K +;Blue;36;1898;14755;123;0.068
3657;44;F;4;Uneducated;Single;$40K - $60K;Blue;34;0;14802;95;0
8257;47;F;3;Post-Graduate;Married;Less than $40K;Blue;28;961;13769;104;0.116
23051;45;F;4;College;Single;$40K - $60K;Gold;30;1836;14393;107;0.08
14839;53;F;2;Uneducated;Single;$40K - $60K;Blue;42;2226;14625;115;0.15
3755;43;M;3;Unknown;Married;$60K - $80K;Blue;34;1591;14402;110;0.424
3862;48;M;5;Unknown;Single;$60K - $80K;Blue;36;0;15282;125;0
7539;37;M;1;Doctorate;Unknown;$60K - $80K;Blue;36;0;15293;129;0
10588;43;M;4;High School;Married;$80K - $120K;Blue;35;503;7886;70;0.048
11808;59;M;2;Graduate;Single;$40K - $60K;Blue;50;0;13751;113;0
15504;31;M;1;High School;Divorced;$40K - $60K;Silver;26;1277;14181;126;0.082
12091;52;F;4;Uneducated;Divorced;Unknown;Blue;42;0;8127;74;0
13818;41;M;3;High School;Married;$80K - $120K;Blue;33;609;13209;101;0.044
4442;53;F;2;Unknown;Married;$40K - $60K;Blue;48;1107;14437;109;0.249
5282;55;M;3;High School;Married;$60K - $80K;Blue;50;1144;13513;115;0.217
34516;41;M;3;College;Married;$80K - $120K;Blue;28;1617;13083;93;0.047
34516;55;M;1;High School;Single;$80K - $120K;Blue;42;1583;12192;112;0.046
10353;31;F;1;Unknown;Married;Less than $40K;Silver;36;1520;15028;124;0.147
9959;48;M;3;Graduate;Married;$80K - $120K;Blue;43;0;14948;125;0
6280;42;M;2;Graduate;Married;$60K - $80K;Blue;36;2181;14109;92;0.347
13694;57;M;4;Unknown;Divorced;$120K +;Blue;36;2219;9040;63;0.162
8940;34;M;2;Graduate;Single;Less than $40K;Blue;23;1518;14459;97;0.17
6546;54;M;2;Uneducated;Married;$60K - $80K;Blue;45;1908;14103;112;0.291
32587;46;F;2;Unknown;Married;Unknown;Silver;39;992;15958;113;0.03
11474;38;M;2;Graduate;Single;$60K - $80K;Blue;25;0;13041;98;0
34516;40;M;5;Unknown;Single;$120K +;Silver;31;2203;14204;96;0.064
9463;56;F;2;High School;Married;Less than $40K;Blue;46;764;7106;61;0.081
12552;44;M;3;Post-Graduate;Married;$40K - $60K;Blue;36;1405;15508;95;0.112
21679;39;M;2;Graduate;Single;$60K - $80K;Blue;24;1073;15581;115;0.049
10531;42;M;5;Post-Graduate;Unknown;$40K - $60K;Blue;36;2330;14955;118;0.221
4905;60;F;1;Uneducated;Single;Less than $40K;Blue;47;2413;15478;109;0.492
34516;35;M;3;College;Unknown;$80K - $120K;Silver;29;0;12847;106;0
34516;42;M;3;Graduate;Single;$80K - $120K;Silver;31;2120;14626;97;0.061
10017;30;M;2;Graduate;Married;Less than $40K;Silver;18;726;9299;68;0.072
31832;37;M;2;Uneducated;Unknown;$80K - $120K;Blue;18;518;10201;59;0.016
5843;37;F;1;Graduate;Married;Less than $40K;Blue;19;1346;13299;95;0.23
34427;43;M;2;Graduate;Single;$80K - $120K;Blue;36;1613;13545;112;0.047
34516;34;M;3;High School;Unknown;$80K - $120K;Silver;21;0;9177;50;0
34516;48;M;3;Unknown;Unknown;$80K - $120K;Platinum;40;1723;13853;98;0.05
34516;31;M;0;Graduate;Divorced;$80K - $120K;Silver;19;1984;14969;96;0.057
4779;47;F;3;Doctorate;Married;Less than $40K;Blue;35;2517;8912;63;0.527
4248;51;M;1;Unknown;Single;$60K - $80K;Blue;22;1177;13958;116;0.277
7872;43;M;0;Post-Graduate;Single;$40K - $60K;Blue;37;989;13746;104;0.126
6077;41;F;3;Graduate;Unknown;Less than $40K;Blue;13;1421;12489;97;0.234
3882;48;F;3;Graduate;Single;Less than $40K;Blue;36;2029;13980;128;0.523
7207;41;F;2;High School;Married;Less than $40K;Blue;24;1645;13730;96;0.228
6121;48;F;4;Unknown;Single;$40K - $60K;Blue;36;1679;14224;117;0.274
34516;40;M;4;Uneducated;Single;$80K - $120K;Blue;36;572;8659;81;0.017
3535;32;M;1;Uneducated;Married;$40K - $60K;Blue;36;1964;14080;85;0.556
34516;55;F;2;Unknown;Single;Unknown;Silver;37;1783;8472;80;0.052
34516;50;M;1;Graduate;Single;$80K - $120K;Silver;43;432;9045;72;0.013
6224;49;M;2;Unknown;Married;$60K - $80K;Blue;36;1329;14238;93;0.214
9178;37;F;0;Doctorate;Single;Less than $40K;Blue;36;1585;14932;110;0.173
4328;31;M;1;High School;Married;$60K - $80K;Blue;24;1493;14731;120;0.345
9959;52;M;2;College;Married;$80K - $120K;Blue;36;1049;15195;99;0.105
9634;60;F;0;Uneducated;Single;Less than $40K;Blue;47;2076;14218;102;0.215
19033;35;F;2;Unknown;Divorced;Unknown;Blue;31;1555;16033;116;0.082
8624;48;M;1;Uneducated;Married;$60K - $80K;Blue;39;1709;15738;111;0.198
3575;44;M;3;Graduate;Divorced;$40K - $60K;Blue;32;0;7672;66;0
5508;44;F;2;Graduate;Unknown;$40K - $60K;Blue;34;0;7507;78;0
5871;31;M;2;Graduate;Single;Less than $40K;Blue;19;1829;15645;117;0.312
15219;56;M;1;Uneducated;Single;$60K - $80K;Blue;36;2281;7625;78;0.15
34516;46;M;2;Uneducated;Single;$120K +;Blue;32;2328;15754;121;0.067
8147;29;M;1;Uneducated;Married;$40K - $60K;Blue;23;1750;14912;114;0.215
3525;37;F;2;Post-Graduate;Single;Less than $40K;Blue;28;1519;13625;110;0.431
9711;32;M;1;Graduate;Married;$40K - $60K;Blue;24;972;14926;115;0.1
11358;52;M;2;High School;Married;$80K - $120K;Blue;47;1425;14327;92;0.125
6765;58;F;3;Graduate;Married;Less than $40K;Blue;47;0;14133;124;0
4725;41;M;4;Graduate;Married;$80K - $120K;Blue;36;1253;9134;77;0.265
3699;50;F;4;Graduate;Single;Less than $40K;Blue;37;913;7297;71;0.247
34516;29;M;1;Graduate;Married;$80K - $120K;Silver;36;1666;13971;116;0.048
8851;32;F;0;High School;Divorced;Less than $40K;Blue;25;1753;14783;110;0.198
8506;52;F;1;College;Unknown;Less than $40K;Blue;39;0;14289;113;0
3442;48;M;2;Graduate;Divorced;Less than $40K;Blue;36;1229;14618;100;0.357
3731;33;F;2;Graduate;Married;Less than $40K;Blue;24;0;13234;92;0
7744;51;F;2;Unknown;Married;Less than $40K;Blue;46;1893;16059;124;0.244
5972;46;M;2;High School;Single;$40K - $60K;Blue;32;0;14227;116;0
21714;47;M;2;Unknown;Divorced;$80K - $120K;Blue;37;1969;13270;104;0.091
3371;32;M;1;Uneducated;Single;$80K - $120K;Blue;15;1530;13432;118;0.454
9546;50;F;2;Graduate;Married;Less than $40K;Blue;38;960;14211;111;0.101
3848;28;F;1;Post-Graduate;Single;Less than $40K;Blue;14;0;14054;105;0
9199;44;M;3;Graduate;Single;$40K - $60K;Blue;40;1230;15367;123;0.134
13381;43;M;2;High School;Married;$60K - $80K;Blue;31;1845;14532;116;0.138
2833;50;F;1;Graduate;Single;$40K - $60K;Blue;36;1622;14341;101;0.573
15101;53;F;2;Post-Graduate;Single;Unknown;Blue;41;1396;13545;96;0.092
3603;58;F;3;Unknown;Married;Less than $40K;Blue;48;1465;14235;101;0.407
4132;51;F;0;Doctorate;Single;Less than $40K;Blue;38;2517;13820;129;0.609
4366;39;F;0;College;Single;Less than $40K;Blue;36;1870;15451;127;0.428
6128;42;M;4;Graduate;Single;$40K - $60K;Blue;36;2239;13505;116;0.365
34516;44;M;3;Graduate;Unknown;$60K - $80K;Gold;29;2517;6782;67;0.073
6882;44;F;4;High School;Single;Less than $40K;Blue;30;1930;13836;113;0.28
13490;46;M;4;Uneducated;Married;$80K - $120K;Blue;33;1567;13159;105;0.116
17978;39;M;3;High School;Married;$80K - $120K;Blue;34;1820;15657;114;0.101
3821;45;M;3;Post-Graduate;Married;$40K - $60K;Blue;30;1673;15005;89;0.438
3624;41;F;2;Graduate;Single;Less than $40K;Blue;21;1641;15824;121;0.453
3787;42;F;3;High School;Single;Less than $40K;Blue;37;824;16220;120;0.218
4623;38;F;1;College;Single;Less than $40K;Blue;28;1366;14730;118;0.295
4343;36;M;2;High School;Married;$80K - $120K;Blue;30;2220;14463;119;0.511
17328;43;F;3;High School;Unknown;$40K - $60K;Silver;25;0;15367;105;0
3803;51;F;3;High School;Married;Less than $40K;Blue;39;2437;14397;117;0.641
23889;52;M;3;Graduate;Married;$60K - $80K;Blue;44;603;13360;124;0.025
34516;50;F;3;Graduate;Divorced;Unknown;Silver;45;2381;15071;103;0.069
3999;49;M;4;Graduate;Single;$80K - $120K;Blue;36;0;7567;76;0
11782;44;M;4;Unknown;Single;$80K - $120K;Blue;26;2177;16605;110;0.185
3220;43;F;4;Unknown;Single;Less than $40K;Blue;38;0;13339;90;0
9742;48;F;3;Unknown;Unknown;$40K - $60K;Blue;42;2517;13082;92;0.258
4178;55;M;3;Graduate;Single;$60K - $80K;Blue;46;0;7914;54;0
34516;48;M;4;Graduate;Married;$80K - $120K;Blue;34;738;15143;121;0.021
26819;45;M;4;Graduate;Married;$80K - $120K;Blue;32;1657;14450;111;0.062
9580;54;M;1;Graduate;Divorced;$80K - $120K;Blue;44;132;5385;51;0.014
7940;47;F;4;Unknown;Single;Less than $40K;Blue;36;1669;15445;118;0.21
34516;39;M;1;Graduate;Single;$60K - $80K;Gold;36;1662;13578;105;0.048
3471;47;M;2;Uneducated;Married;$40K - $60K;Blue;39;0;14381;115;0
14938;51;M;2;Unknown;Single;$120K +;Blue;42;0;8192;80;0
14072;49;F;3;Graduate;Divorced;Unknown;Blue;42;1917;13432;107;0.136
15928;58;F;1;Unknown;Married;$40K - $60K;Silver;53;1527;14678;125;0.096
20798;40;M;2;Uneducated;Married;$80K - $120K;Blue;30;1059;8038;90;0.051
9752;60;F;1;Graduate;Single;Less than $40K;Blue;45;1423;14220;108;0.146
3234;53;M;1;Unknown;Single;$40K - $60K;Blue;45;1514;13803;100;0.468
24844;45;M;2;Graduate;Married;$80K - $120K;Blue;36;1273;6549;75;0.051
3090;49;M;2;Uneducated;Married;$80K - $120K;Blue;36;0;14198;101;0
9943;48;F;3;Post-Graduate;Divorced;Less than $40K;Blue;36;2138;8325;54;0.215
3384;44;M;3;Graduate;Married;$60K - $80K;Blue;36;799;13152;100;0.236
3640;29;F;1;Uneducated;Single;Less than $40K;Blue;36;1419;13306;99;0.39
34516;42;M;4;Uneducated;Married;$80K - $120K;Silver;35;1420;14672;110;0.041
10186;45;F;3;Graduate;Married;Less than $40K;Silver;39;1608;14023;106;0.158
15987;45;F;2;High School;Single;Less than $40K;Platinum;36;2262;15513;127;0.141
16983;46;M;0;College;Single;$80K - $120K;Blue;39;0;8526;79;0
34516;39;M;2;Unknown;Married;$120K +;Blue;36;2517;7866;63;0.073
34516;32;M;2;Uneducated;Single;$80K - $120K;Silver;20;2136;14667;119;0.062
34516;38;M;2;High School;Single;$80K - $120K;Blue;31;0;14036;99;0
4268;50;F;4;Unknown;Married;$40K - $60K;Blue;41;1509;14351;112;0.354
10748;50;F;2;High School;Married;Unknown;Blue;40;1084;16541;126;0.101
31718;37;F;2;Unknown;Married;Unknown;Silver;21;0;7432;64;0
9959;42;M;2;College;Single;$80K - $120K;Blue;36;2517;8847;85;0.253
34516;53;M;1;College;Married;$80K - $120K;Silver;36;1484;16373;114;0.043
11898;52;M;1;High School;Single;$60K - $80K;Blue;45;2517;15798;128;0.212
34516;57;M;2;Post-Graduate;Single;$80K - $120K;Silver;43;1847;7842;61;0.054
13056;46;M;1;Uneducated;Married;$60K - $80K;Blue;27;1890;14280;102;0.145
14002;60;M;0;Graduate;Single;Less than $40K;Silver;47;1413;13849;128;0.101
5500;40;M;3;Graduate;Married;$60K - $80K;Blue;33;442;7720;67;0.08
8549;49;M;3;Uneducated;Married;$120K +;Blue;38;0;9192;77;0
4390;56;M;2;Unknown;Married;Less than $40K;Blue;44;0;8454;69;0
24884;55;M;1;College;Single;$80K - $120K;Blue;43;0;5107;53;0
3591;55;F;2;Graduate;Married;Unknown;Blue;41;1760;13289;121;0.49
4841;55;F;3;Uneducated;Single;Less than $40K;Blue;47;859;8918;87;0.177
4246;31;M;2;Unknown;Unknown;$80K - $120K;Blue;18;2517;8102;66;0.593
7469;44;F;4;Graduate;Single;Unknown;Blue;36;1378;15225;108;0.184
29974;54;M;2;Graduate;Divorced;$80K - $120K;Blue;48;2114;15190;115;0.071
20724;58;M;1;Graduate;Married;$60K - $80K;Blue;48;2221;14215;109;0.107
21079;53;M;2;High School;Single;$120K +;Blue;36;1431;13930;96;0.068
3720;59;F;1;Uneducated;Married;$40K - $60K;Blue;36;1569;16208;129;0.422
11077;54;M;1;Unknown;Single;$80K - $120K;Blue;36;573;8165;87;0.052
12024;32;M;1;High School;Married;$40K - $60K;Blue;19;0;14551;105;0
4446;48;M;5;Graduate;Single;$40K - $60K;Blue;38;0;8753;76;0
34516;54;M;3;Graduate;Married;$120K +;Blue;44;862;15034;111;0.025
11511;32;M;0;Unknown;Married;Less than $40K;Silver;24;0;14436;123;0
34516;42;M;2;Graduate;Married;$80K - $120K;Silver;31;1356;12878;104;0.039
19192;42;M;3;Uneducated;Married;$120K +;Blue;28;1507;15615;125;0.079
3076;29;M;0;Post-Graduate;Married;Less than $40K;Blue;36;0;15514;123;0
4196;43;M;3;Graduate;Married;$80K - $120K;Blue;32;1331;14545;116;0.317
3243;45;M;3;Graduate;Single;$60K - $80K;Blue;38;1580;15710;122;0.487
17542;56;F;1;High School;Married;Unknown;Blue;49;2517;13939;138;0.143
32949;46;M;4;High School;Married;$80K - $120K;Blue;36;1190;14892;113;0.036
32250;41;F;2;Doctorate;Married;Unknown;Silver;28;1289;15785;100;0.04
34516;50;F;2;Graduate;Married;Unknown;Gold;40;1826;14994;121;0.053
23981;52;F;2;College;Divorced;$40K - $60K;Gold;43;2114;15281;100;0.088
4090;52;F;2;Graduate;Married;$40K - $60K;Blue;43;1649;15497;92;0.403
4251;32;F;0;High School;Single;Unknown;Blue;21;2295;15574;115;0.54
4119;52;F;1;High School;Single;Less than $40K;Blue;40;2517;15215;121;0.611
13399;60;M;1;High School;Married;Less than $40K;Silver;55;1456;16493;122;0.109
9070;44;F;0;Unknown;Married;Less than $40K;Blue;34;1273;15211;129;0.14
7469;48;F;4;Uneducated;Married;Unknown;Blue;36;1216;13614;104;0.163
23714;57;M;1;Post-Graduate;Unknown;$80K - $120K;Blue;36;0;8463;62;0
5240;52;F;2;High School;Divorced;Less than $40K;Blue;40;2517;14161;105;0.48
3744;34;M;3;Post-Graduate;Single;$40K - $60K;Blue;28;0;8202;69;0
15594;40;M;2;Uneducated;Single;$80K - $120K;Blue;36;1690;16101;127;0.108
8449;45;M;4;High School;Single;$60K - $80K;Blue;35;2092;17634;120;0.248
34516;59;M;0;High School;Single;$80K - $120K;Gold;48;0;8480;71;0
9959;43;M;3;Unknown;Unknown;$80K - $120K;Blue;28;734;16732;116;0.074
4192;30;M;2;College;Single;$60K - $80K;Blue;36;1734;13345;106;0.414
3416;38;F;1;High School;Married;Less than $40K;Blue;31;2517;14230;105;0.737
3322;42;M;4;Doctorate;Single;$60K - $80K;Blue;31;0;13784;108;0
14217;50;M;1;Uneducated;Single;$60K - $80K;Blue;30;1816;15554;99;0.128
17350;49;M;4;College;Single;$60K - $80K;Blue;35;1817;16132;118;0.105
13784;58;M;4;High School;Married;$60K - $80K;Blue;53;698;13120;91;0.051
3181;54;F;1;Uneducated;Married;Less than $40K;Blue;42;2087;13392;92;0.656
5325;39;F;3;Graduate;Unknown;Less than $40K;Blue;26;2488;13674;101;0.467
23981;48;F;1;Uneducated;Single;$40K - $60K;Gold;28;1454;9140;64;0.061
3920;36;M;2;Graduate;Married;Less than $40K;Blue;23;0;16500;102;0
5158;56;F;1;Graduate;Married;Less than $40K;Blue;36;1148;13113;128;0.223
5073;57;F;2;Unknown;Married;$40K - $60K;Blue;46;1533;13420;122;0.302
4074;47;F;2;High School;Married;$40K - $60K;Blue;40;1868;15005;118;0.459
10284;27;M;1;Graduate;Single;$40K - $60K;Blue;21;787;13355;92;0.077
34516;42;M;3;Uneducated;Married;$120K +;Platinum;23;2070;13781;102;0.06
34516;53;M;3;High School;Single;$80K - $120K;Silver;33;0;6361;74;0
3999;57;F;3;High School;Married;Less than $40K;Blue;36;721;15443;102;0.18
3468;50;F;0;Post-Graduate;Divorced;Less than $40K;Blue;36;2221;14222;122;0.64
11900;50;M;4;Graduate;Married;$80K - $120K;Blue;39;1796;14666;101;0.151
9701;51;F;1;High School;Single;Unknown;Blue;41;0;9404;62;0
34516;61;M;0;Graduate;Single;$80K - $120K;Gold;50;1357;13722;124;0.039
6075;30;F;0;Uneducated;Married;Less than $40K;Blue;13;0;9242;63;0
13035;60;M;0;Uneducated;Married;$40K - $60K;Blue;54;1285;14585;97;0.099
17306;43;M;2;Post-Graduate;Single;$60K - $80K;Blue;36;0;6205;65;0
15987;41;F;4;Uneducated;Single;Less than $40K;Gold;36;0;7832;73;0
34516;42;M;2;Graduate;Single;$60K - $80K;Silver;36;0;12920;132;0
34516;36;M;2;High School;Married;$120K +;Blue;36;939;15552;107;0.027
7469;27;F;1;High School;Married;Unknown;Blue;15;0;16730;122;0
12918;59;M;0;College;Married;$80K - $120K;Blue;50;2352;9138;76;0.182
4085;59;F;1;High School;Single;Less than $40K;Blue;50;0;7597;71;0
3705;55;M;1;Graduate;Married;$40K - $60K;Blue;36;1355;16089;119;0.366
5319;56;F;1;High School;Married;Less than $40K;Blue;43;921;15048;110;0.173
4549;34;M;3;Graduate;Married;$40K - $60K;Blue;36;990;13804;123;0.218
15894;49;M;2;Uneducated;Married;$80K - $120K;Blue;39;1293;14256;118;0.081
17894;32;M;1;Unknown;Single;$40K - $60K;Silver;16;2517;15305;111;0.141
5855;49;F;3;Unknown;Single;Less than $40K;Blue;37;0;9202;80;0
13062;60;F;1;Uneducated;Married;Less than $40K;Silver;54;1731;13609;108;0.133
7428;51;F;3;Uneducated;Married;Less than $40K;Blue;33;0;8078;62;0
8848;39;M;2;College;Married;Less than $40K;Blue;19;961;15352;117;0.109
7362;54;F;2;Graduate;Married;$40K - $60K;Blue;41;1176;17390;130;0.16
34516;53;M;5;Graduate;Single;$120K +;Gold;36;2088;15290;123;0.06
4380;35;M;3;Post-Graduate;Married;$80K - $120K;Blue;28;0;17258;121;0
12510;47;M;2;Uneducated;Single;$60K - $80K;Blue;36;1871;14018;128;0.15
23712;52;M;5;Unknown;Single;$60K - $80K;Blue;36;2195;16258;115;0.093
9149;57;F;2;Doctorate;Single;Less than $40K;Blue;44;1254;14401;100;0.137
34516;47;F;3;Uneducated;Single;Unknown;Silver;33;1930;16369;125;0.056
3784;54;F;1;High School;Married;Less than $40K;Blue;41;2517;15199;96;0.665
9680;39;M;1;High School;Single;$80K - $120K;Blue;29;2101;15152;100;0.217
34516;50;M;4;High School;Married;$120K +;Blue;41;2353;15214;129;0.068
3845;60;F;1;High School;Married;Less than $40K;Blue;47;1460;14432;106;0.38
13409;41;M;2;Uneducated;Single;$40K - $60K;Blue;27;1255;15573;99;0.094
34516;50;M;2;Graduate;Single;$80K - $120K;Silver;40;0;7661;79;0
8065;51;M;0;Unknown;Married;$80K - $120K;Blue;36;0;14807;115;0
20501;56;M;3;Graduate;Married;$60K - $80K;Blue;40;561;15162;99;0.027
23260;41;M;3;College;Single;$60K - $80K;Blue;36;1476;15140;105;0.063
9073;44;F;5;Post-Graduate;Unknown;Less than $40K;Blue;33;2466;6793;60;0.272
20101;36;M;1;Graduate;Single;$60K - $80K;Blue;24;1299;14732;115;0.065
6911;31;M;0;Graduate;Married;Less than $40K;Blue;36;2517;8123;71;0.364
3423;49;F;1;Graduate;Married;Less than $40K;Blue;36;2186;14037;120;0.639
10729;40;F;3;College;Single;Less than $40K;Silver;36;0;14364;108;0
34516;49;F;4;High School;Single;Unknown;Silver;30;1963;13174;86;0.057
